1940,77,4425
1940,77,199
1940,77,4152
1940,77,2011
1940,77,3637
1940,77,3254
1940,77,4200
1940,77,3520
1940,77,4868
1940,77,835
1940,77,247
1940,77,2209
1940,77,4850
1940,77,2586
1940,77,4992
1940,77,1751
1940,77,3802
1940,77,4843
1940,77,3276
1940,77,4837
1940,77,2548
1940,77,776
1940,77,3010
1940,78,4688
1940,78,1362
1940,78,1272
1940,78,4088
1940,78,4901
1940,78,4749
1940,78,2679
1940,78,3274
1940,78,3954
1940,78,4235
1940,78,2443
1940,78,3627
1940,78,4576
1940,78,2019
1940,78,3798
1940,78,2652
1940,78,3934
1940,78,2954
1940,78,4964
1940,78,4679
1940,78,1621
1940,78,2434
1940,78,212
1940,78,4439
1940,78,1640
1940,78,789
1940,78,515
1940,78,342
1940,78,394
1940,78,3886
1940,78,2877
1940,78,368
1940,78,3362
1940,78,1991
1940,78,680
1940,78,1690
1940,78,4172
1940,78,1133
1940,78,834
1940,78,2809
1940,78,3095
1940,78,4500
1940,78,3092
1940,78,1939
1940,78,2786
1940,78,3605
1940,78,3839
1940,78,3617
1940,78,451
1940,78,2591
1940,78,2780
1940,78,4503
1940,78,4923
1940,78,4367
1940,78,2163
1940,78,2262
1940,78,2886
1940,78,3150
1940,78,2838
1940,78,812
1940,78,47
1940,78,4154
1940,78,4375
1940,78,4316
1940,78,2362
1940,78,3804
1940,78,4385
1940,78,4615
1940,78,1513
1940,78,4386
1940,78,312
1940,78,934
1940,78,933
1940,78,2976
1940,79,2940
1940,79,2282
1940,79,3270
1940,79,2172
1940,79,4610
1940,79,569
1940,79,230
1940,79,3080
1940,79,319
1940,79,2105
1940,79,3526
1940,79,4293
1940,79,4214
1940,79,3259
1940,79,1740
1940,79,3262
1940,79,2368
1940,79,4135
1940,79,2046
1940,79,2578
1940,79,4404
1940,79,4183
1940,79,1357
1940,79,4697
1940,79,387
1940,79,2125
1940,79,3500
1940,79,4210
1940,79,2602
1940,79,2044
1940,79,1790
1940,79,754
1940,79,801
1940,79,3333
1940,79,1135
1940,79,729
1940,79,1989
1940,79,2599
1940,79,2562
1940,79,4255
1940,79,1167
1940,79,3979
1940,79,3104
1940,79,2127
1940,79,2412
1940,79,3648
1940,79,3710
1940,79,1626
1940,79,710
1940,79,1480
1940,79,2956
1940,79,3982
1940,79,4327
1940,79,1968
1940,79,3902
1940,79,2082
1940,79,2474
1940,79,2836
1940,79,1206
1940,79,3892
1940,79,4358
1940,79,3557
1940,79,1829
1940,79,391
1940,79,1216
1940,79,3390
1940,79,1255
1940,80,1671
1940,80,3560
1940,80,3546
1940,80,2257
1940,80,3494
1940,80,2895
1940,80,1289
1940,80,4131
1940,80,4283
1940,80,1352
1940,80,2856
1940,80,4953
1940,80,4314
1940,80,2847
1940,80,1017
1940,80,1409
1940,80,113
1940,80,3144
1940,80,3988
1940,80,159
1940,80,2714
1940,80,4387
1940,80,1524
1940,80,2691
1940,80,2684
1940,80,4410
1940,80,1578
1940,80,1171
1940,80,204
1940,80,3234
1940,80,3238
1940,80,865
1940,80,1676
1940,80,4995
1940,80,4474
1940,80,3267
1940,80,3834
1940,80,1738
1940,80,265
1940,80,2579
1940,80,2526
1940,80,1791
1940,80,300
1940,80,1270
1940,80,1816
1940,80,1817
1940,80,4807
1940,80,2502
1940,80,3336
1940,80,3719
1940,80,2477
1940,80,3713
1940,80,339
1940,80,2455
1940,80,4782
1940,80,4779
1940,80,4581
1940,80,1913
1940,80,4585
1940,80,3372
1940,80,1967
1940,80,4587
1940,80,3386
1940,80,1996
1940,80,3645
1940,80,4750
1940,80,2033
1940,80,3623
1940,80,410
1940,80,2065
1940,80,597
1940,80,4636
1940,80,4646
1940,80,2304
1940,80,3566
1940,80,558
1950,66,784
1950,66,794
1950,66,1359
1950,66,1131
1950,66,663
1950,66,1735
1950,66,251
1950,66,1702
1950,66,4855
1950,66,3384
1950,66,57
1950,66,1681
1950,66,3882
1950,66,555
1950,66,1668
1950,66,1659
1950,66,3068
1950,66,2386
1950,66,4447
1950,66,3641
1950,66,1648
1950,66,1172
1950,66,3945
1950,66,3056
1950,66,4893
1950,66,3230
1950,66,1571
1950,66,1186
1950,66,404
1950,66,519
1950,66,4396
1950,66,2372
1950,66,522
1950,66,3977
1950,66,453
1950,66,3978
1950,66,1143
1950,66,1187
1950,66,3176
1950,66,1245
1950,66,2756
1950,66,2771
1950,66,2782
1950,66,125
1950,66,2913
1950,66,4933
1950,66,1152
1950,66,532
1950,66,4713
1950,66,2279
1950,66,3589
1950,66,1459
1950,66,3124
1950,66,4936
1950,66,1439
1950,66,3427
1950,66,101
1950,66,2095
1950,66,3096
1950,66,2441
1950,66,13
1950,66,4776
1950,66,3081
1950,66,3432
1950,66,3366
1950,66,348
1950,66,4789
1950,66,67
1950,66,3353
1950,66,1869
1950,66,2491
1950,66,741
1950,66,2866
1950,66,1827
1950,66,4714
1950,66,1792
1950,66,4509
1950,66,1779
1950,66,788
1950,67,3161
1950,67,3069
1950,67,3075
1950,67,2868
1950,67,4961
1950,67,63
1950,67,120
1950,67,3164
1950,67,3173
1950,67,2730
1950,67,2713
1950,67,195
1950,67,4886
1950,67,2633
1950,67,2620
1950,67,225
1950,67,231
1950,67,2601
1950,67,268
1950,67,2565
1950,67,4829
1950,67,2540
1950,67,3315
1950,67,2501
1950,67,3335
1950,67,2494
1950,67,4794
1950,67,2375
1950,67,4743
1950,67,430
1950,67,4727
1950,67,445
1950,67,3460
1950,67,4710
1950,67,3498
1950,67,4693
1950,67,2221
1950,67,3512
1950,67,514
1950,67,559
1950,67,601
1950,67,1982
1950,67,3670
1950,67,682
1950,67,685
1950,67,4582
1950,67,4579
1950,67,4532
1950,67,2921
1950,67,3777
1950,67,3778
1950,67,791
1950,67,3819
1950,67,824
1950,67,3862
1950,67,1696
1950,67,836
1950,67,3042
1950,67,842
1950,67,1655
1950,67,875
1950,67,3907
1950,67,887
1950,67,1522
1950,67,1509
1950,67,1482
1950,67,1457
1950,67,4019
1950,67,984
1950,67,985
1950,67,1438
1950,67,4335
1950,67,1378
1950,67,1364
1950,67,4290
1950,67,2997
1950,67,4112
1950,67,4265
1950,67,1088
1950,67,1266
1950,67,1264
1950,67,1132
1950,67,4222
1950,67,1141
1950,67,1150
1950,68,1880
1950,68,4656
1950,68,3543
1950,68,691
1950,68,2225
1950,68,1118
1950,68,362
1950,68,674
1950,68,3678
1950,68,1952
1950,68,665
1950,68,905
1950,68,3377
1950,68,2653
1950,68,660
1950,68,3395
1950,68,3588
1950,68,504
1950,68,648
1950,68,3642
1950,68,1620
1950,68,1146
1950,68,3086
1950,68,432
1950,68,1488
1950,68,1527
1950,68,2914
1950,68,3425
1950,68,2622
1950,68,4737
1950,68,4366
1950,68,64
1950,68,1678
1950,68,1424
1950,68,4732
1950,68,2603
1950,68,3881
1950,68,4090
1950,68,1056
1950,68,4356
1950,68,2791
1950,68,1248
1950,68,3264
1950,68,3175
1950,68,1224
1950,68,4383
1950,68,2183
1950,68,3845
1950,68,177
1950,68,2677
1950,68,4049
1950,68,1725
1950,68,4848
1950,68,4269
1950,68,1084
1950,68,4495
1950,68,2554
1950,68,781
1950,68,3034
1950,68,472
1950,68,1794
1950,68,1796
1950,68,1095
1950,68,603
1950,68,2506
1950,68,4192
1950,68,2667
1950,68,164
1950,68,4736
1950,68,1840
1950,68,3565
1950,68,3499
1950,68,543
1950,68,547
1950,68,1203
1950,68,4561
1950,68,174
1950,68,2453
1950,69,2382
1950,69,938
1950,69,162
1950,69,3090
1950,69,2761
1950,69,1138
1950,69,3098
1950,69,3142
1950,69,1455
1950,69,4347
1950,69,1247
1950,69,4185
1950,69,1166
1950,69,606
1950,69,3618
1950,69,3414
1950,69,616
1950,69,513
1950,69,3396
1950,69,634
1950,69,4184
1950,69,4757
1950,69,2198
1950,69,3032
1950,69,2925
1950,69,372
1950,69,2126
1950,69,2266
1950,69,4244
1950,69,1221
1950,69,4197
1950,69,705
1950,69,3356
1950,69,4800
1950,69,3722
1950,69,2488
1950,69,1855
1950,69,3741
1950,69,3750
1950,69,3037
1950,69,4652
1950,69,1812
1950,69,2510
1950,69,4988
1950,69,1298
1950,69,1799
1950,69,2890
1950,69,44
1950,69,770
1950,69,3779
1950,69,2873
1950,69,1315
1950,69,263
1950,69,262
1950,69,4849
1950,69,1323
1950,69,3852
1950,69,4110
1950,69,2871
1950,69,1050
1950,69,61
1950,69,232
1950,69,3538
1950,69,220
1950,69,4083
1950,69,3897
1950,69,2632
1950,69,2638
1950,69,3910
1950,69,429
1950,69,3473
1950,69,4070
1950,69,4416
1950,69,4309
1950,69,1549
1950,69,4898
1950,69,4395
1950,69,926
1950,69,931
1950,69,1404
1950,70,4560
1950,70,467
1950,70,2909
1950,70,2858
1950,70,3962
1950,70,2618
1950,70,4977
1950,70,1371
1950,70,1653
1950,70,1652
1950,70,3895
1950,70,871
1950,70,1490
1950,70,3025
1950,70,4417
1950,70,1093
1950,70,644
1950,70,2243
1950,70,1165
1950,70,3313
1950,70,1532
1950,70,298
1950,70,4069
1950,70,2281
1950,70,1086
1950,70,1411
1950,70,1182
1950,70,409
1950,70,1941
1950,70,4506
1950,70,2426
1950,70,4717
1950,70,2124
1950,70,4669
1950,70,2035
1950,70,4168
1950,70,4369
1950,70,4199
1950,70,2037
1950,70,780
1950,70,4677
1950,70,1910
1950,70,2190
1950,70,4712
1950,70,1900
1950,70,3440
1950,70,4188
1950,70,4840
1950,70,4648
1950,70,4179
1950,70,4619
1950,70,4802
1950,70,4844
1950,70,112
1950,70,2182
1950,70,4412
1950,70,810
1950,70,2898
1950,70,1328
1950,70,4113
1950,70,3757
1950,70,2990
1950,70,3109
1950,70,1127
1950,70,1558
1950,70,3856
1950,70,1708
1950,70,1121
1950,70,3326
1950,70,2846
1950,70,248
1950,70,2104
1950,70,3878
1950,70,4100
1950,70,4286
1950,70,1856
1950,70,2783
1950,71,83
1950,71,2438
1950,71,3198
1950,71,2612
1950,71,433
1950,71,70
1950,71,2110
1950,71,2862
1950,71,4658
1950,71,3924
1950,71,2075
1950,71,2060
1950,71,3966
1950,71,3250
1950,71,2912
1950,71,1428
1950,71,2351
1950,71,4650
1950,71,4922
1950,71,1394
1950,71,3768
1950,71,3981
1950,71,3898
1950,71,2651
1950,71,3967
1950,71,3575
1950,71,1343
1950,71,641
1950,71,2192
1950,71,487
1950,71,1894
1950,71,1852
1950,71,489
1950,71,902
1950,71,4204
1950,71,2889
1950,71,3556
1950,71,4203
1950,71,4160
1950,71,1083
1950,71,3383
1950,71,4128
1950,71,3621
1950,71,4388
1950,71,1978
1950,71,2278
1950,71,1908
1950,71,499
1950,71,2318
1950,71,3106
1950,71,2252
1950,71,3794
1950,71,3041
1950,71,2061
1950,71,2223
1950,71,2316
1950,71,2417
1950,71,1116
1950,71,2374
1950,71,2567
1950,71,2596
1950,71,4278
1950,71,3958
1950,71,3571
1950,71,2165
1950,71,774
1950,71,3813
1950,71,2283
1950,71,1220
1950,71,1868
1950,71,4824
1950,71,184
1950,71,1920
1950,71,3695
1950,71,1501
1950,71,4918
1950,71,4623
1950,72,2784
1950,72,2444
1950,72,3702
1950,72,1901
1950,72,2446
1950,72,414
1950,72,1274
1950,72,618
1950,72,2457
1950,72,2647
1950,72,2850
1950,72,4555
1950,72,4625
1950,72,2733
1950,72,3747
1950,72,736
1950,72,4889
1950,72,3990
1950,72,4538
1950,72,320
1950,72,4740
1950,72,4530
1950,72,4528
1950,72,309
1950,72,194
1950,72,1801
1950,72,1399
1950,72,1797
1950,72,2340
1950,72,3459
1950,72,1123
1950,72,3288
1950,72,140
1950,72,285
1950,72,1246
1950,72,108
1950,72,998
1950,72,11
1950,72,1179
1950,72,4029
1950,72,4374
1950,72,1257
1950,72,4272
1950,72,814
1950,72,1324
1950,72,4276
1950,72,4997
1950,72,2595
1950,72,3219
1950,72,1456
1950,72,4186
1950,72,4175
1950,72,972
1950,72,1021
1950,72,3195
1950,72,529
1950,72,2815
1950,72,3009
1950,72,1217
1950,72,3394
1950,72,215
1950,72,2635
1950,72,2388
1950,72,2016
1950,72,4595
1950,72,463
1950,72,4671
1950,72,3649
1950,72,3655
1950,72,2021
1950,72,2026
1950,72,2128
1950,72,2032
1950,72,4198
1950,72,2369
1950,72,2420
1950,72,4436
1950,72,3368
1950,72,412
1950,72,2284
1950,72,536
1950,72,4612
1950,72,2845
1950,72,4432
1950,73,2542
1950,73,2140
1950,73,3454
1950,73,3453
1950,73,2121
1950,73,3581
1950,73,2067
1950,73,2366
1950,73,2036
1950,73,2017
1950,73,653
1950,73,1115
1950,73,1974
1950,73,4766
1950,73,3659
1950,73,3685
1950,73,1925
1950,73,2432
1950,73,3693
1950,73,360
1950,73,693
1950,73,4580
1950,73,4571
1950,73,1847
1950,73,4553
1950,73,2500
1950,73,730
1950,73,1841
1950,73,3751
1950,73,1806
1950,73,2539
1950,73,288
1950,73,4496
1950,73,4834
1950,73,790
1950,73,1774
1950,73,1745
1950,73,1744
1950,73,4478
1950,73,826
1950,73,4227
1950,73,4860
1950,73,4862
1950,73,1674
1950,73,3257
1950,73,226
1950,73,2934
1950,73,4441
1950,73,1623
1950,73,1599
1950,73,3943
1950,73,2669
1950,73,2687
1950,73,3008
1950,73,1249
1950,73,2787
1950,73,3112
1950,73,4339
1950,73,4331
1950,73,81
1950,73,2851
1950,73,1035
1950,73,1244
1950,73,1148
1950,73,1354
1950,73,2907
1950,73,1161
1950,73,1304
1950,73,1302
1950,73,3059
1950,73,4157
1950,73,2219
1950,73,3501
1950,73,3513
1950,73,3522
1950,73,4696
1950,73,3479
1950,73,4705
1950,74,2718
1950,74,2989
1950,74,3890
1950,74,2087
1950,74,3363
1950,74,1898
1950,74,828
1950,74,2439
1950,74,3083
1950,74,491
1950,74,1916
1950,74,1663
1950,74,4277
1950,74,1664
1950,74,2611
1950,74,849
1950,74,2584
1950,74,3381
1950,74,2142
1950,74,2184
1950,74,3797
1950,74,2210
1950,74,2327
1950,74,4894
1950,74,1080
1950,74,1381
1950,74,3515
1950,74,3518
1950,74,1775
1950,74,2920
1950,74,589
1950,74,1776
1950,74,4239
1950,74,2654
1950,74,304
1950,74,3620
1950,74,4056
1950,74,4208
1950,74,1686
1950,74,4036
1950,74,991
1950,74,4167
1950,74,990
1950,74,16
1950,74,758
1950,74,240
1950,74,4809
1950,74,1427
1950,74,2842
1950,74,1474
1950,74,2303
1950,74,742
1950,74,1015
1950,74,2759
1950,74,3950
1950,74,1414
1950,74,2738
1950,74,2156
1950,75,2413
1950,75,4163
1950,75,2217
1950,75,3542
1950,75,2212
1950,75,1986
1950,75,388
1950,75,4760
1950,75,462
1950,75,2204
1950,75,1998
1950,75,3643
1950,75,4752
1950,75,3035
1950,75,3407
1950,75,2139
1950,75,542
1950,75,1440
1950,75,2803
1950,75,3045
1950,75,987
1950,75,4344
1950,75,4022
1950,75,1466
1950,75,423
1950,75,3130
1950,75,2773
1950,75,142
1950,75,4945
1950,75,4554
1950,75,3210
1950,75,928
1950,75,4059
1950,75,915
1950,75,1554
1950,75,1559
1950,75,2337
1950,75,2657
1950,75,1393
1950,75,4305
1950,75,3088
1950,75,1591
1950,75,889
1950,75,77
1950,75,206
1950,75,2639
1950,75,866
1950,75,1215
1950,75,596
1950,75,4963
1950,75,237
1950,75,239
1950,75,4974
1950,75,4965
1950,75,1684
1950,75,243
1950,75,1210
1950,75,2872
1950,75,1338
1950,75,253
1950,75,4116
1950,75,3268
1950,75,1730
1950,75,815
1950,75,3269
1950,75,277
1950,75,4266
1950,75,3792
1950,75,4127
1950,75,282
1950,75,4507
1950,75,2516
1950,75,2101
1950,75,2312
1950,75,3775
1950,75,313
1950,75,4193
1950,75,2505
1950,75,1191
1950,75,4249
1950,75,735
1950,75,3207
1950,75,353
1950,75,3446
1950,75,4692
1950,75,494
1950,75,2415
1960,56,4245
1960,56,53
1960,56,102
1960,56,136
1960,56,4896
1960,56,4891
1960,56,222
1960,56,4873
1960,56,4813
1960,56,4792
1960,56,357
1960,56,4761
1960,56,444
1960,56,546
1960,56,629
1960,56,662
1960,56,4542
1960,56,4516
1960,56,4512
1960,56,4494
1960,56,798
1960,56,841
1960,56,4451
1960,56,962
1960,56,963
1960,56,971
1960,56,4338
1960,56,4308
1960,56,1053
1960,56,4993
1960,56,4281
1960,56,4252
1960,56,4248
1960,56,1114
1960,56,1128
1960,56,1208
1960,56,1211
1960,56,1268
1960,56,4102
1960,56,1391
1960,56,1403
1960,56,1410
1960,56,1416
1960,56,4024
1960,56,4003
1960,56,1495
1960,56,1518
1960,56,1538
1960,56,3793
1960,56,1832
1960,56,3666
1960,56,1960
1960,56,1987
1960,56,1988
1960,56,2005
1960,56,2024
1960,56,2025
1960,56,2054
1960,56,3604
1960,56,2102
1960,56,3569
1960,56,3563
1960,56,2267
1960,56,2436
1960,56,3318
1960,56,2521
1960,56,3239
1960,56,2640
1960,56,2698
1960,56,2793
1960,56,3055
1960,56,2931
1960,57,1036
1960,57,1469
1960,57,4985
1960,57,2812
1960,57,1100
1960,57,1259
1960,57,3502
1960,57,4695
1960,57,3491
1960,57,3463
1960,57,1413
1960,57,2383
1960,57,405
1960,57,1754
1960,57,1005
1960,57,2348
1960,57,2915
1960,57,4333
1960,57,424
1960,57,2314
1960,57,1432
1960,57,4735
1960,57,130
1960,57,3942
1960,57,3155
1960,57,145
1960,57,755
1960,57,3849
1960,57,4134
1960,57,2693
1960,57,3215
1960,57,2963
1960,57,1926
1960,57,1951
1960,57,1201
1960,57,4529
1960,57,1618
1960,57,1316
1960,57,4888
1960,57,1995
1960,57,2629
1960,57,3872
1960,57,3761
1960,57,2043
1960,57,743
1960,57,4536
1960,57,2049
1960,57,3613
1960,57,1066
1960,57,266
1960,57,3921
1960,57,4498
1960,57,3275
1960,57,34
1960,57,923
1960,57,3277
1960,57,88
1960,57,3595
1960,57,4651
1960,57,3558
1960,57,4427
1960,57,545
1960,57,2515
1960,57,2835
1960,57,307
1960,57,2832
1960,57,1376
1960,57,1377
1960,57,4556
1960,57,4565
1960,57,2822
1960,57,1881
1960,57,1484
1960,57,3100
1960,57,2208
1960,57,1147
1960,57,2215
1960,57,1025
1960,57,1734
1960,57,4775
1960,57,3900
1960,57,495
1960,58,1713
1960,58,2479
1960,58,331
1960,58,3696
1960,58,4799
1960,58,1207
1960,58,851
1960,58,2942
1960,58,3079
1960,58,4676
1960,58,3667
1960,58,2138
1960,58,498
1960,58,4594
1960,58,2965
1960,58,3012
1960,58,4098
1960,58,4298
1960,58,4270
1960,58,2224
1960,58,879
1960,58,4805
1960,58,2074
1960,58,3330
1960,58,3284
1960,58,3249
1960,58,217
1960,58,4051
1960,58,4675
1960,58,2292
1960,58,1694
1960,58,2293
1960,58,983
1960,58,2993
1960,58,3795
1960,58,2029
1960,58,2295
1960,58,3258
1960,58,1423
1960,58,4430
1960,58,1772
1960,58,4831
1960,58,3419
1960,58,2597
1960,58,989
1960,58,2550
1960,58,2089
1960,58,1539
1960,58,3422
1960,58,3437
1960,58,3578
1960,58,893
1960,58,709
1960,58,3992
1960,58,2583
1960,58,4655
1960,58,4955
1960,58,3918
1960,58,1782
1960,58,1897
1960,58,155
1960,58,1583
1960,58,1065
1960,58,3699
1960,58,4583
1960,58,2701
1960,58,2696
1960,58,554
1960,58,1155
1960,58,3551
1960,58,3519
1960,59,4173
1960,59,1752
1960,59,803
1960,59,1654
1960,59,3827
1960,59,816
1960,59,25
1960,59,4234
1960,59,3087
1960,59,2816
1960,59,100
1960,59,1277
1960,59,106
1960,59,3110
1960,59,1098
1960,59,3166
1960,59,165
1960,59,2695
1960,59,4905
1960,59,186
1960,59,4124
1960,59,3231
1960,59,2616
1960,59,4271
1960,59,3260
1960,59,4856
1960,59,1198
1960,59,2589
1960,59,1337
1960,59,269
1960,59,4282
1960,59,1190
1960,59,2577
1960,59,3283
1960,59,4288
1960,59,1042
1960,59,2514
1960,59,315
1960,59,1379
1960,59,2496
1960,59,1149
1960,59,325
1960,59,340
1960,59,350
1960,59,3371
1960,59,2970
1960,59,4054
1960,59,383
1960,59,2398
1960,59,2377
1960,59,4046
1960,59,3410
1960,59,1436
1960,59,2302
1960,59,2287
1960,59,4718
1960,59,2256
1960,59,970
1960,59,3510
1960,59,4687
1960,59,2197
1960,59,3540
1960,59,2153
1960,59,2137
1960,59,1514
1960,59,579
1960,59,1516
1960,59,3974
1960,59,588
1960,59,3601
1960,59,2064
1960,59,3013
1960,59,2051
1960,59,608
1960,59,4611
1960,59,623
1960,59,4408
1960,59,3654
1960,59,1575
1960,59,1579
1960,59,701
1960,59,1892
1960,59,4568
1960,59,1596
1960,59,3732
1960,59,3737
1960,59,4205
1960,59,1811
1960,59,877
1960,59,1637
1960,60,349
1960,60,510
1960,60,3809
1960,60,2098
1960,60,2091
1960,60,4414
1960,60,3294
1960,60,586
1960,60,4440
1960,60,3759
1960,60,2681
1960,60,1353
1960,60,868
1960,60,3199
1960,60,1295
1960,60,501
1960,60,4531
1960,60,2188
1960,60,766
1960,60,2206
1960,60,156
1960,60,602
1960,60,305
1960,60,1068
1960,60,4434
1960,60,1588
1960,60,4206
1960,60,4490
1960,60,2892
1960,60,1365
1960,60,778
1960,60,96
1960,60,2830
1960,60,1753
1960,60,3619
1960,60,52
1960,60,1117
1960,60,4947
1960,60,4685
1960,60,54
1960,60,4816
1960,60,1038
1960,60,1677
1960,60,2201
1960,60,2200
1960,60,2498
1960,60,4973
1960,60,1001
1960,60,2917
1960,60,1442
1960,60,1429
1960,60,1426
1960,60,2306
1960,60,3744
1960,60,2023
1960,60,3398
1960,60,3630
1960,60,2004
1960,60,733
1960,60,2286
1960,60,2000
1960,60,4720
1960,60,3021
1960,60,1993
1960,60,1781
1960,60,2199
1960,60,2264
1960,60,389
1960,60,4539
1960,60,2392
1960,60,4323
1960,60,2164
1960,60,1680
1960,60,386
1960,60,658
1960,60,669
1960,60,3374
1960,60,1672
1960,60,2423
1960,60,3223
1960,60,2964
1960,61,4353
1960,61,459
1960,61,464
1960,61,2232
1960,61,2899
1960,61,2227
1960,61,2404
1960,61,369
1960,61,3367
1960,61,1685
1960,61,2452
1960,61,4302
1960,61,3345
1960,61,524
1960,61,4075
1960,61,4371
1960,61,1493
1960,61,4998
1960,61,531
1960,61,533
1960,61,838
1960,61,2157
1960,61,952
1960,61,308
1960,61,71
1960,61,1046
1960,61,3303
1960,61,2113
1960,61,4818
1960,61,1665
1960,61,1619
1960,61,1703
1960,61,3576
1960,61,4291
1960,61,3592
1960,61,4096
1960,61,819
1960,61,3773
1960,61,2566
1960,61,4629
1960,61,1333
1960,61,259
1960,61,40
1960,61,1071
1960,61,3837
1960,61,1545
1960,61,2855
1960,61,4608
1960,61,4870
1960,61,3228
1960,61,3225
1960,61,1733
1960,61,1953
1960,61,4130
1960,61,3676
1960,61,1945
1960,61,1943
1960,61,3684
1960,61,1929
1960,61,1085
1960,61,684
1960,61,3697
1960,61,4573
1960,61,807
1960,61,1905
1960,61,3705
1960,61,3789
1960,61,3168
1960,61,3790
1960,61,134
1960,61,2789
1960,61,1887
1960,61,2792
1960,61,3022
1960,61,2821
1960,61,3791
1960,61,1218
1960,61,38
1960,61,1842
1960,61,1839
1960,61,2331
1960,61,4728
1960,61,3438
1960,61,441
1960,61,2370
1960,61,401
1960,61,4326
1960,61,4350
1960,61,2863
1960,62,2301
1960,62,1240
1960,62,4220
1960,62,4228
1960,62,4231
1960,62,1280
1960,62,4258
1960,62,4259
1960,62,1069
1960,62,4108
1960,62,4284
1960,62,1363
1960,62,4301
1960,62,4067
1960,62,4007
1960,62,1506
1960,62,1537
1960,62,4405
1960,62,1548
1960,62,3932
1960,62,1598
1960,62,1602
1960,62,1603
1960,62,1609
1960,62,3913
1960,62,886
1960,62,4438
1960,62,1639
1960,62,870
1960,62,4443
1960,62,855
1960,62,3806
1960,62,4492
1960,62,1760
1960,62,783
1960,62,4504
1960,62,1786
1960,62,4521
1960,62,714
1960,62,1884
1960,62,704
1960,62,703
1960,62,1903
1960,62,687
1960,62,1975
1960,62,1977
1960,62,657
1960,62,652
1960,62,3036
1960,62,1994
1960,62,2047
1960,62,4638
1960,62,582
1960,62,4670
1960,62,4683
1960,62,4690
1960,62,490
1960,62,486
1960,62,1231
1960,62,3426
1960,62,3421
1960,62,390
1960,62,3389
1960,62,373
1960,62,2442
1960,62,2454
1960,62,3354
1960,62,333
1960,62,3349
1960,62,3307
1960,62,3285
1960,62,276
1960,62,2570
1960,62,254
1960,62,3265
1960,62,2594
1960,62,2609
1960,62,221
1960,62,2630
1960,62,4881
1960,62,2668
1960,62,2672
1960,62,4904
1960,62,3202
1960,62,2734
1960,62,3157
1960,62,143
1960,62,3135
1960,62,3119
1960,62,2799
1960,62,4944
1960,62,68
1960,62,2869
1960,62,1177
1960,63,3708
1960,63,3940
1960,63,3928
1960,63,127
1960,63,4885
1960,63,4125
1960,63,3213
1960,63,3914
1960,63,2216
1960,63,1521
1960,63,4006
1960,63,166
1960,63,724
1960,63,3196
1960,63,161
1960,63,539
1960,63,2721
1960,63,152
1960,63,4544
1960,63,4014
1960,63,4664
1960,63,3483
1960,63,3482
1960,63,943
1960,63,2059
1960,63,2057
1960,63,466
1960,63,2052
1960,63,454
1960,63,1454
1960,63,2879
1960,63,1449
1960,63,446
1960,63,1192
1960,63,443
1960,63,51
1960,63,1229
1960,63,4342
1960,63,631
1960,63,3534
1960,63,426
1960,63,636
1960,63,637
1960,63,2008
1960,63,1242
1960,63,2194
1960,63,2166
1960,63,2336
1960,63,42
1960,63,3408
1960,63,2363
1960,63,4744
1960,63,4368
1960,63,4055
1960,63,3051
1960,63,1793
1960,63,4466
