29,3812
29,3182
29,3765
29,3811
29,1765
29,4739
29,3474
29,4733
29,2905
29,1928
29,1283
29,578
29,2169
29,1275
29,3324
29,4170
29,246
29,1267
29,4487
29,1262
29,218
29,4005
29,2419
29,2636
29,553
29,296
29,4505
29,3707
29,3796
29,2107
29,2100
29,3311
29,881
29,1737
29,485
29,3015
29,4847
29,2984
29,1585
29,785
29,378
29,3662
29,1156
29,4814
29,2975
29,4793
29,1704
29,89
29,2072
29,1867
29,3835
29,4622
29,749
29,4912
29,2819
29,1876
29,1519
29,1888
29,3603
30,2712
30,2294
30,1313
30,347
30,1722
30,2994
30,1633
30,4103
30,399
30,1273
30,1566
30,452
30,3987
30,2462
30,3205
30,75
30,3412
30,2978
30,3190
30,3226
30,846
30,3186
30,4746
30,1907
30,2924
30,1503
30,3509
30,4706
30,3539
30,1950
30,3555
30,1465
30,1462
30,2817
30,4903
30,1999
30,1450
30,2028
30,169
30,180
30,2796
30,3680
30,622
30,3682
30,612
30,2774
30,3309
30,3700
30,1103
30,3314
30,4501
30,3714
30,4488
30,4483
30,2129
30,1395
30,2726
30,3743
30,583
30,570
30,4402
30,2170
30,1368
30,2189
30,4361
30,291
30,2658
30,2239
30,3329
30,1181
30,4317
30,4303
30,2581
30,3147
30,2568
31,3638
31,2246
31,979
31,3016
31,4990
31,2646
31,1434
31,759
31,1836
31,1803
31,2274
31,4322
31,3810
31,2088
31,55
31,3923
31,4552
31,4543
31,958
31,2465
31,3816
31,3985
31,2408
31,4491
31,3209
31,306
31,521
31,2606
31,2148
31,2727
31,2557
31,2605
31,1126
31,2725
31,3745
31,1202
31,3148
31,4446
31,4047
31,2385
31,4064
31,4264
31,1777
31,4310
31,337
31,286
31,712
31,3179
31,3516
31,1936
31,3263
31,1675
31,484
31,3026
31,3548
31,1958
31,4701
31,114
31,1512
31,3583
31,1969
31,3590
31,2949
31,4700
31,3593
31,3614
31,4678
31,2325
31,2003
31,4642
31,3131
31,2242
32,4698
32,2007
32,1954
32,3204
32,1158
32,4949
32,1444
32,2558
32,4957
32,779
32,4590
32,1137
32,2161
32,907
32,1767
32,2575
32,1822
32,2837
32,2588
32,3206
32,1430
32,1144
32,2933
32,948
32,961
32,191
32,2688
32,264
32,4162
32,1374
32,3331
32,4246
32,2093
32,4261
32,1617
32,2955
32,3297
32,4174
32,3973
32,1614
32,1460
32,716
32,2625
32,1342
32,2757
32,3299
32,2615
32,4122
32,3830
32,4731
32,2481
32,1018
32,3027
32,3733
32,4463
32,1917
32,3001
32,2736
32,2735
32,4771
32,17
32,1902
32,128
32,3165
32,480
32,321
32,3937
32,2810
33,3061
33,3217
33,936
33,941
33,792
33,2991
33,3359
33,3433
33,2941
33,2938
33,734
33,2930
33,723
33,3504
33,3514
33,2888
33,3547
33,3608
33,3616
33,3635
33,1059
33,2806
33,2802
33,3669
33,625
33,1090
33,2772
33,1097
33,1105
33,3727
33,3740
33,3748
33,2709
33,3754
33,4976
33,2645
33,2642
33,2626
33,9
33,2580
33,3927
33,2520
33,2513
33,2492
33,3949
33,3961
33,431
33,4084
33,4099
33,2326
33,1303
33,2311
33,4241
33,4268
33,1340
33,295
33,2235
33,290
33,4382
33,1385
33,4428
33,236
33,4479
33,2119
33,4588
33,2038
33,4624
33,4663
33,1981
33,1707
33,1937
33,98
33,4777
33,1531
33,4811
33,1835
33,1550
33,4822
33,4836
33,1809
33,50
33,49
33,3169
33,862
33,3113
33,844
33,3192
34,4895
34,3836
34,4605
34,1227
34,3868
34,1077
34,4151
34,2499
34,3755
34,2563
34,183
34,4759
34,913
34,3838
34,3063
34,4983
34,4861
34,773
34,3850
34,1802
34,4938
34,2143
34,3160
34,1396
34,4968
34,1870
34,2740
34,620
34,3216
34,1930
34,329
34,2751
34,3348
34,1089
34,3729
34,2902
34,3725
34,4935
34,3140
34,2766
34,197
34,3848
34,2347
34,4787
34,4518
34,756
34,924
34,2972
34,2518
34,3305
34,2887
34,4357
34,1743
34,4379
34,3980
34,3572
34,3471
34,4783
34,3781
34,2875
34,1838
34,3128
34,3252
34,3591
34,4699
34,3177
34,562
34,1914
34,953
34,4035
34,473
34,428
34,1464
34,1180
34,4927
34,1305
34,4348
34,478
34,3640
34,740
34,3078
34,1533
34,4632
34,1441
35,2428
35,3874
35,848
35,3319
35,4790
35,4370
35,2191
35,1845
35,1612
35,3379
35,1366
35,966
35,964
35,2988
35,957
35,3220
35,1568
35,1711
35,3071
35,1778
35,2464
35,2472
35,1243
35,4774
35,3770
35,4018
35,4027
35,1749
35,2384
35,418
35,2489
35,872
35,2495
35,2699
35,885
35,2160
35,1712
35,2710
35,590
35,1657
35,4462
35,3023
35,888
35,4280
35,1102
35,633
35,3660
35,2804
35,4906
35,1448
35,1067
35,4657
35,2592
35,3156
35,1058
35,1985
35,2319
35,1606
35,668
35,1163
35,1030
35,1024
35,4725
35,1290
35,3800
35,1491
35,1010
35,1732
35,1912
35,721
35,2927
35,2929
35,3451
35,2947
35,1517
35,3018
35,1520
35,982
36,960
36,3089
36,1857
36,2010
36,2808
36,4053
36,420
36,3955
36,3785
36,3472
36,4141
36,3598
36,744
36,4045
36,541
36,1983
36,2686
36,3233
36,2674
36,2289
36,3435
36,4008
36,8
36,4389
36,274
36,1601
36,4180
36,3917
36,2470
36,117
36,1481
36,1318
36,3529
36,4786
36,2977
36,4730
36,3527
36,3420
36,1899
36,4514
36,4937
36,26
36,1106
36,605
36,2094
36,3718
36,4930
36,1625
36,2530
36,4464
36,4584
36,3863
36,804
36,257
36,2493
36,3523
36,2076
36,2800
36,4797
36,1746
36,1228
36,2364
36,403
36,1293
36,311
36,3776
36,1788
36,3172
36,2805
36,1562
36,4076
36,1145
37,4132
37,4138
37,380
37,1615
37,4165
37,3925
37,1209
37,4187
37,2310
37,1635
37,4251
37,2569
37,3153
37,4285
37,1331
37,1188
37,4318
37,1341
37,3803
37,4330
37,2649
37,4346
37,4351
37,1355
37,2229
37,2673
37,2207
37,2675
37,4373
37,2186
37,4397
37,3767
37,4424
37,255
37,4437
37,1641
37,242
37,3730
37,4486
37,4493
37,4510
37,3698
37,613
37,3672
37,1761
37,4607
37,635
37,4971
37,153
37,3174
37,646
37,1992
37,3634
37,3596
37,2841
37,1040
37,1034
37,4702
37,678
37,1938
37,854
37,1923
37,1496
37,2922
37,119
37,2932
37,3462
37,4767
37,105
37,3247
37,3423
37,1528
37,1858
37,1535
37,1536
37,847
37,4817
37,4825
37,3187
37,1785
37,46
37,3350
37,3965
37,3983
37,2473
37,2476
37,1239
37,1238
37,4012
37,3960
37,2487
37,1770
38,3126
38,24
38,94
38,144
38,249
38,260
38,415
38,481
38,530
38,557
38,574
38,640
38,702
38,720
38,726
38,760
38,821
38,839
38,1027
38,1057
38,1134
38,1140
38,1398
38,1425
38,1710
38,1789
38,1971
38,2285
38,2299
38,2395
38,2406
38,2437
38,2523
38,2571
38,2590
38,2706
38,2840
38,2844
38,2870
38,3017
38,3105
38,3129
38,3193
38,3253
38,3334
38,3365
38,3399
38,3450
38,3936
38,3968
38,4013
38,4021
38,4105
38,4145
38,4161
38,4169
38,4195
38,4365
38,4406
38,4445
38,4475
38,4481
38,4522
38,4572
38,4659
38,4673
38,4691
38,4729
38,4754
38,4781
38,4853
38,4876
38,4960
39,469
39,4421
39,1574
39,1651
39,4835
39,1649
39,4892
39,4838
39,3340
39,1502
39,3665
39,2538
39,3851
39,745
39,2247
39,746
39,3857
39,4574
39,1054
39,2825
39,279
39,975
39,2144
39,2014
39,4942
39,2469
39,3341
39,2598
39,3470
39,4119
39,1673
39,3038
39,2254
39,2203
39,4460
39,2150
39,3844
39,3489
39,896
39,1964
39,2678
39,1124
39,2435
39,1927
39,2427
39,3388
39,3788
39,1628
39,3325
39,1443
39,2422
39,3903
39,3704
39,3495
39,883
39,4616
39,3511
39,4620
39,4986
39,1687
39,717
39,411
39,1478
39,4550
39,2671
39,817
39,595
39,1629
39,2123
39,4411
39,1758
39,4722
39,556
39,2503
39,2525
39,2063
39,4666
39,3118
39,475
39,302
39,1720
39,4716
39,4420
40,1062
40,4917
40,614
40,3823
40,2379
40,2248
40,2664
40,3541
40,4306
40,4996
40,176
40,771
40,1214
40,3703
40,427
40,1092
40,2339
40,4694
40,1299
40,2524
40,434
40,1314
40,7
40,777
40,1715
40,4984
40,1389
40,267
40,2068
40,4355
40,647
40,384
40,1756
40,4741
40,638
40,2801
40,3651
40,3579
40,2546
40,4334
40,1463
40,860
40,4660
40,3278
40,1946
40,2173
40,3082
40,3915
40,3137
40,3930
40,2450
40,822
40,4747
40,60
40,1810
40,227
40,4926
40,1818
40,1721
40,3203
40,3492
40,1553
40,4497
40,1032
40,2226
40,4867
41,2001
41,3151
41,4376
41,3171
41,2071
41,3853
41,3222
41,2056
41,104
41,3832
41,4226
41,4313
41,5000
41,4144
41,3639
41,1762
41,3456
41,4139
41,4975
41,1063
41,1061
41,2484
41,3521
41,20
41,3485
41,241
41,4932
41,2853
41,1041
41,1556
41,689
41,1037
41,1825
41,4499
41,2396
41,4061
41,1837
41,1843
41,1281
41,2360
41,769
41,2923
41,1000
41,196
41,4900
41,3706
41,1297
41,1301
41,782
41,1883
41,1688
41,2995
41,1322
41,3991
41,3005
41,3019
41,3316
41,1346
41,4866
41,4621
41,3298
41,1197
41,3296
41,163
41,3050
41,1361
41,2213
41,3939
41,3931
41,567
41,4662
41,3786
41,3094
41,4830
41,4826
41,1472
41,3256
41,892
41,284
41,3801
41,4994
41,1723
41,141
41,3122
41,1096
41,1717
42,408
42,832
42,59
42,696
42,2867
42,4959
42,85
42,829
42,4159
42,4857
42,918
42,283
42,3817
42,1435
42,4273
42,1170
42,4980
42,3064
42,1130
42,4449
42,1129
42,244
42,4126
42,1052
42,1714
42,1234
42,707
42,737
42,354
42,4422
42,1075
42,1719
42,4785
42,2621
42,656
42,4400
42,725
42,3469
42,1600
42,878
42,2045
42,4332
42,3568
42,2517
42,2149
42,181
42,3342
42,949
42,1317
42,1309
42,3337
42,4551
42,3134
42,149
42,2053
42,3976
42,3633
42,1004
42,3327
42,421
42,4909
42,2919
42,1741
42,1669
42,470
42,4533
42,767
42,4791
42,4524
42,4201
42,3240
42,3694
42,2904
42,4073
42,508
42,2228
42,1028
42,2748
42,35
43,29
43,1136
43,4307
43,334
43,1716
43,1164
43,4279
43,3574
43,1691
43,3465
43,1646
43,1643
43,3600
43,31
43,3397
43,1844
43,39
43,1515
43,1889
43,1921
43,809
43,3774
43,698
43,1700
43,1980
43,820
43,823
43,1679
43,1997
43,3241
43,3611
43,4808
43,2020
43,93
43,4780
43,3841
43,861
43,2081
43,3158
43,867
43,3146
43,512
43,4715
43,882
43,2134
43,3880
43,3108
43,3901
43,900
43,2195
43,4639
43,910
43,2202
43,4627
43,3944
43,2237
43,1345
43,1336
43,939
43,2296
43,2973
43,437
43,1312
43,4028
43,4030
43,192
43,4557
43,992
43,4547
43,4545
43,1287
43,3624
43,2910
43,4517
43,4060
43,4062
43,2394
43,413
43,2894
43,2403
43,4101
43,4454
43,2468
43,2797
43,379
43,377
43,2534
43,370
43,1195
43,294
43,2607
44,655
44,1500
44,1611
44,3328
44,3183
44,3115
44,3212
44,2449
44,1184
44,4140
44,1580
44,1834
44,4413
44,3401
44,4393
44,3255
44,4114
44,1661
44,3866
44,3899
44,1279
44,3242
44,2371
44,4526
44,229
44,3787
44,2916
44,151
44,1282
44,1151
44,901
44,4907
44,2353
44,281
44,3084
44,272
44,1291
44,3586
44,2342
44,2865
44,903
44,2185
44,1369
44,310
44,2334
44,4032
44,2322
44,335
44,4559
44,1308
44,4845
44,2205
44,1718
44,438
44,3686
44,3763
44,4738
44,2297
44,4262
44,4001
44,800
44,3047
44,3243
44,316
44,4879
44,3477
44,593
44,3615
44,3040
44,4349
45,3062
45,458
45,4618
45,4325
45,2154
45,2593
45,863
45,4969
45,2722
45,4575
45,3123
45,465
45,1108
45,3766
45,2966
45,526
45,3952
45,4304
45,3229
45,4087
45,36
45,2330
45,4050
45,1698
45,1507
45,2676
45,587
45,1250
45,1699
45,2763
45,3658
45,3304
45,3922
45,4236
45,4038
45,2013
45,124
45,837
45,3908
45,3293
45,4329
45,1757
45,245
45,3675
45,757
45,753
45,3400
45,2391
45,228
45,1013
45,2974
45,2545
45,4796
45,4467
45,2180
45,69
45,3261
45,3831
45,968
46,2795
46,3236
46,148
46,676
46,4719
46,1570
46,1226
46,1225
46,3656
46,3461
46,346
46,3149
46,2519
46,4150
46,3567
46,1205
46,1961
46,3281
46,3159
46,3286
46,4815
46,3074
46,4364
46,3054
46,916
46,920
46,3752
46,170
46,859
46,3030
46,3969
46,935
46,937
46,2272
46,45
46,2280
46,1886
46,954
46,2961
46,4015
46,1877
46,4970
46,1874
46,1873
46,4217
46,3369
46,2332
46,2333
46,3375
46,3553
46,4039
46,1294
46,4041
46,4177
46,3629
46,209
46,4377
46,273
46,1213
46,4079
46,4080
46,2418
46,4485
46,3876
46,3409
46,1805
46,3107
47,642
47,2354
47,1584
47,2897
47,4224
47,4072
47,4931
47,2952
47,2402
47,2849
47,3562
47,4453
47,4211
47,2109
47,1397
47,2108
47,4721
47,3273
47,4415
47,4842
47,3417
47,3663
47,2146
47,4680
47,1864
47,2982
47,520
47,419
47,718
47,118
47,4948
47,2911
47,4604
47,523
47,988
47,3532
47,4178
47,818
47,2155
47,1489
47,1546
47,4871
47,1965
47,4598
47,2631
47,3211
47,3221
47,416
47,1613
47,2269
47,845
47,461
47,2788
47,3989
47,3734
47,167
47,1014
47,1451
47,1452
47,1561
47,4343
47,1638
47,1547
47,1467
47,3587
47,1644
47,2030
47,750
47,571
48,27
48,673
48,6
48,2409
48,2528
48,12
48,1976
48,697
48,407
48,4115
48,4423
48,4117
48,2421
48,402
48,3564
48,4137
48,2251
48,3317
48,2055
48,853
48,2610
48,3668
48,1348
48,3528
48,3736
48,765
48,2485
48,3879
48,178
48,2535
48,3343
48,460
48,4136
48,956
48,3048
48,967
48,2634
48,1497
48,364
48,4002
48,2220
48,2613
48,4772
48,1934
48,3799
48,3413
48,2305
48,3361
48,550
48,3058
48,2480
48,516
48,3060
48,2944
48,2573
48,1461
48,4256
48,4798
48,4640
48,193
48,2820
48,4133
48,908
48,4804
48,4253
48,4120
48,1367
48,517
48,4546
48,1866
48,2181
48,91
48,1111
48,670
48,363
48,2178
48,772
48,811
48,1483
48,116
48,1624
48,3486
48,4354
48,2614
48,4910
48,3815
48,4913
48,659
48,2367
48,4052
48,4525
48,328
48,3
48,2378
48,417
48,3139
48,208
48,4324
48,2790
48,1750
48,2643
48,2619
48,1764
48,4074
48,1154
49,4044
49,876
49,3244
49,1417
49,1199
49,132
49,1408
49,1610
49,4821
49,2131
49,147
49,4954
49,502
49,3102
49,150
49,4665
49,3904
49,1949
49,4654
49,1370
49,2572
49,4634
49,3292
49,3301
49,580
49,4600
49,2739
49,1321
49,4890
49,359
49,4902
49,2723
49,4247
49,2411
49,4920
49,2878
49,671
49,3599
49,2424
49,1819
49,4477
49,4476
49,1808
49,4458
49,3487
49,2448
49,1560
49,1045
49,1798
49,4941
49,4442
49,1709
49,2818
49,1573
49,4148
49,2666
49,4164
49,109
49,2066
49,4748
49,3858
49,4734
49,549
50,3631
50,270
50,1049
50,4118
50,271
50,2531
50,4452
50,400
50,4319
50,4094
50,1552
50,1831
50,873
50,3403
50,72
50,1551
50,2715
50,2768
50,356
50,4519
50,1846
50,3391
50,1853
50,3584
50,4176
50,2358
50,2690
50,126
50,3701
50,1863
50,2344
50,3364
50,1122
50,3208
50,3833
50,366
50,3711
50,4567
50,3723
50,1120
50,3508
50,3986
50,3970
50,468
50,4602
50,585
50,654
50,3180
50,4202
50,830
50,4606
50,3947
50,4765
50,4820
50,2234
50,2231
50,797
50,10
50,914
50,3506
50,4756
50,3771
50,3926
50,4711
50,904
50,4644
50,2009
50,496
50,4661
50,4667
50,899
50,2158
50,3814
50,4742
50,2750
50,507
50,4823
50,3141
50,650
50,3602
50,1081
50,1576
50,4321
50,3664
50,3434
50,4950
51,4869
51,3530
51,3561
51,1594
51,1660
51,1771
51,1787
51,4940
51,1821
51,1555
51,37
51,1828
51,1697
51,4999
51,1906
51,1957
51,1477
51,1962
51,1984
51,2002
51,87
51,2058
51,2096
51,4672
51,4653
51,2222
51,4601
51,4578
51,1292
51,2359
51,4523
51,219
51,238
51,1252
51,4450
51,2466
51,1212
51,2552
51,4962
51,2627
51,1168
51,4292
51,2655
51,1160
51,4274
51,330
51,2703
51,2716
51,1099
51,2777
51,1064
51,1019
51,993
51,2980
51,3959
51,3039
51,921
51,488
51,3911
51,3085
51,3861
51,3828
51,3760
51,3339
51,3721
51,3357
51,3378
51,3402
51,3406
51,3683
51,3681
51,1604
51,752
51,3457
51,719
51,1627
51,3622
51,3503
52,492
52,207
52,80
52,3550
52,528
52,2728
52,688
52,884
52,2456
52,4875
52,3189
52,4121
52,3428
52,4380
52,4987
52,4833
52,139
52,376
52,1642
52,802
52,2238
52,4289
52,1458
52,4149
52,4686
52,303
52,850
52,15
52,1630
52,2397
52,1727
52,2511
52,4065
52,1885
52,3505
52,4407
52,2090
52,4929
52,942
52,4914
52,1859
52,540
52,2290
52,2742
52,1865
52,1420
52,4081
52,3742
52,959
52,2416
52,1726
52,667
52,479
52,1909
52,4484
52,651
52,4899
52,1468
52,1616
52,2345
52,4473
52,397
52,292
52,1695
52,4897
52,1689
52,1473
52,4762
52,1607
53,3029
53,189
53,1178
53,3351
53,4810
53,3972
53,511
53,3352
53,1529
53,3373
53,4978
53,82
53,2708
53,1173
53,2600
53,3545
53,2741
53,965
53,3715
53,185
53,2744
53,3847
53,3197
53,2660
53,326
53,367
53,4709
53,4704
53,1933
53,3117
53,4981
53,808
53,727
53,864
53,2141
53,3885
53,1693
53,2507
53,4409
53,2504
53,3647
53,1645
53,2147
53,3443
53,258
53,3099
53,2152
53,1479
53,2824
53,1567
53,1608
53,1666
53,3537
53,4219
53,4645
53,2839
53,856
53,1251
53,2459
53,2458
53,4643
53,2861
53,1557
53,3416
53,2431
53,3677
53,1813
53,2732
53,1447
53,160
53,4631
53,3214
53,2883
53,1508
53,3626
53,2891
53,1815
53,831
53,2390
53,4877
53,4884
53,483
53,4919
53,3824
53,2704
53,1543
53,3535
53,3387
53,198
53,3772
53,1893
53,2244
53,3033
53,172
53,84
54,795
54,2555
54,4468
54,66
54,3136
54,3869
54,2193
54,48
54,708
54,2352
54,1860
54,2433
54,1003
54,1253
54,2717
54,1193
54,3687
54,3358
54,2950
54,600
54,324
54,950
54,4597
54,179
54,1335
54,4341
54,3728
54,4142
54,2307
54,4077
54,2945
54,869
54,2323
54,1222
54,2587
54,1650
54,621
54,3445
54,4591
54,4242
54,3582
54,4628
54,2490
54,3003
54,382
54,97
54,211
54,3875
54,1285
54,58
54,1236
54,686
54,2478
54,1670
54,2168
54,4312
54,322
54,3006
54,2826
54,3549
54,2271
54,4758
